0.0	0.8591215581080411	1.0	0.6644533804599315	-1.0
0.01	0.887718860663159	0.9980267284939396	0.6575595194424859	-0.9980267284929408
0.02	0.9131067216399582	0.9921147014455578	0.6501247912672726	-0.9921147014435643
0.03	0.9352427563353357	0.9822872509246665	0.6421726308879614	-0.9822872509216648
0.04	0.9541039798503438	0.9685831613887081	0.6337298627295369	-0.9685831613847243
0.05	0.969686238239666	0.9510565166183278	0.6248263949143524	-0.9510565166134127
0.06	0.9820034093036696	0.9297764862732085	0.6154948809377452	-0.9297764862673534
0.07	0.9910863964515765	0.9048270529112784	0.6057703549464004	-0.9048270529045063
0.08	0.9969819439011518	0.8763066805476699	0.5956898471922027	-0.8763066805399526
0.09	0.9997513051837225	0.8443279260623223	0.5852919864757649	-0.8443279260537998
0.1	0.998353241125148	0.8090169949896018	1.5636326114739252	-0.8090169949802528
0.11	0.988448194200973	0.7705132434422951	1.5339383173290397	-0.7705132434321565
0.12	0.9702071145811123	0.7289686281371299	1.5037109377210378	-0.7289686281262419
0.13	0.9443769654286246	0.6845471066909525	1.4730621066401346	-0.684547106679358
0.14	0.9117266895525578	0.6374239905543276	1.4421025021391032	-0.6374239905420723
0.15	0.8730279532282641	0.5877852531382984	1.4109409188950344	-0.5877852531254307
0.16	0.8290384537227735	0.5358267958617607	1.37968341555194	-0.5358267958484274
0.17	0.7804877991500021	0.481753675017936	1.3484325457229427	-0.481753675003998
0.18	0.7280658366614653	0.4257792925111356	1.3172866792861648	-0.425779292496744
0.19	0.6724131935278947	0.3681245536568508	1.286339418363892	-0.3681245536419567
0.2	0.6141137065030542	0.30901699536928656	1.255679110198087	-0.3090169953541596
0.21	0.5536883546786054	0.24868988817754262	1.2253884570799007	-0.24868988816224705
0.22	0.49159030379991553	0.18738131561276536	1.1955442216033993	-0.18738131559703003
0.23	0.42820078320203425	0.1253332346015324	1.1662170238370189	-0.12533323458575243
0.24	0.3638259142291429	0.06279052057274756	1.1374712255581199	-0.06279052055687358
0.25	0.29869562937680677	1.045408777798531e-9	1.1093648955014843	-1.029503401123221e-9
0.26	0.23296796201904663	-0.06279051848594229	1.0819498486324053	0.06279051850192975
0.27	0.16674527534395317	-0.12533323252708878	1.0552717517672978	0.1253332325429815
0.28	0.10011072356125741	-0.18738131355887025	1.0293702874223523	0.1873813135744939
0.29	0.03318542827346509	-0.24868988615230184	1.0042793675534751	0.24868988616781762
0.3	-0.03381544935755184	-0.3090169933806928	0.980027388837227	0.3090169933959278
0.31	-0.1005651246055325	-0.36812455171275216	0.9566375213103564	0.3681245517275406
0.32	-0.1666594710343455	-0.42577929061920444	0.9341280225043507	0.4257792906335961
0.33	-0.23167494885020623	-0.481753673185639	0.9125125696529345	0.4817536731996766
0.34	-0.2952151855073768	-0.535826794096521	0.891800603090778	0.5358267941098545
0.35	-0.3569342686927685	-0.5877852514467915	0.8719976745673838	0.5877852514596592
0.36	-0.41654234545971824	-0.637423988943325	0.853105794853037	0.6374239889555803
0.37	-0.4738022056538996	-0.6845471051667293	0.8351237756871809	0.6845471051783238
0.38	-0.5285225938847531	-0.7289686267058668	0.8180475617948277	0.7289686267167548
0.39	-0.5805510250315498	-0.7705132421095578	0.8018705493593482	0.7705132421196963
0.4	-0.6297671785464478	-0.8090169937605832	0.7865838879744756	0.809016993769999
0.41	-0.676077173916216	-0.8443279249419453	0.7721767636947002	0.8443279249504679
0.42	-0.7194087289657405	-0.876306679540356	0.7586366613558557	0.8763066795480186
0.43	-0.7597071065172909	-0.9048270520210032	0.7459496048398003	0.9048270520278238
0.44	-0.796931737815079	-0.9297764855034855	0.7341003744065614	0.9297764855093406
0.45	-0.831053420514376	-0.9510565159721945	0.7230727006153564	0.9510565159771095
0.46	-0.862052004768262	-0.9685831608687147	0.7128494347020573	0.9685831608726702
0.47	-0.8899144960987938	-0.9822872505328437	0.703412695577856	0.9822872505358454
0.48	-0.9146335164301279	-0.9921147011835089	0.6947439938677501	0.9921147011854881
0.49	-0.93620607482146	-0.9980267283626489	0.6868243336194364	0.9980267283636476
0.5	-0.9546326074727962	-1.0	0.6796342924914623	1.0
0.51	-0.969916252961966	-0.9980267284938903	0.6731540813773504	0.9980267284928844
0.52	-0.9820623338008226	-0.9921147014454594	0.6673635845457375	0.9921147014434517
0.53	-0.9910780195776272	-0.9822872509244981	0.6622423814814887	0.9822872509215177
0.54	-0.9969721503765075	-0.968583161388513	0.6577697517032542	0.9685831613845574
0.55	-0.9997552019998176	-0.9510565166180852	0.6539246639140064	0.9510565166131701
0.56	-0.9994393768476861	-0.9297764862729195	0.6506857509173731	0.9297764862670644
0.57	-0.9960388062121822	-0.9048270529109442	0.6480312718069035	0.904827052904172
0.58	-0.9895698512656977	-0.8763066805472369	0.645939063010776	0.8763066805396292
0.59	-0.9800514911971415	-0.8443279260619017	0.6443864798534935	0.8443279260533183
0.6	-0.9675057878037515	-0.8090169949891404	0.6433503303790976	0.8090169949797914
0.61	-0.951958416401662	-0.7705132434417947	0.6428068032687054	0.7705132434317287
0.62	-0.9334392531921344	-0.7289686281366703	0.6427313917775028	0.7289686281257045
0.63	-0.9119830092356093	-0.6845471066903803	0.6430988157115184	0.6845471066787858
0.64	-0.887629900961206	-0.6374239905538104	0.6438829435601371	0.6374239905414674
0.65	-0.8604263467030544	-0.5877852531377553	0.6450567169928582	0.5877852531248876
0.66	-0.8304256781325878	-0.5358267958611939	0.6465920800141132	0.5358267958477645
0.67	-0.7976888546941587	-0.4817536750172481	0.648459915142854	0.48175367500331007
0.68	-0.7622851682870057	-0.4257792925103224	0.650629989038216	0.4257792924960337
