6.09994350800816	5.953087375062072	1.0
5.953087375062072	5.78494826133387	2.0
5.78494826133387	5.682019983989413	3.0
5.682019983989413	5.5419710012045975	4.0
5.5419710012045975	5.414214153881538	5.0
5.414214153881538	5.2785456551782985	6.0
5.2785456551782985	5.189701097755574	7.0
5.189701097755574	5.045481259452636	8.0
5.045481259452636	4.992049378908206	9.0
4.992049378908206	5.0116758002908455	10.0
5.0116758002908455	5.056920059206284	11.0
5.056920059206284	5.243603510275946	12.0
5.243603510275946	5.41972495972859	13.0
5.41972495972859	5.465976035796757	14.0
