0.0	1.0	1.0
0.0005	0.999995065201835	0.9999950651093303
0.001	0.9999802608557672	0.9999802601159147
0.0015	0.9999555871070772	0.999955584610708
0.002	0.999921044197899	0.9999210382820983
0.0025	0.9998766324672174	0.9998766209159226
0.003	0.9998223523508656	0.9998223323954816
0.0035	0.9997582043815219	0.9997581727015544
0.004	0.9996841891887043	0.9996841419124107
0.0045	0.9996003074987642	0.9996002402038214
0.005	0.9995065601348837	0.9995064678490746
0.0055	0.9994029480170635	0.9994028252189799
0.006	0.999289472162117	0.9992893127818806
0.0065	0.9991661336836607	0.9991659311036615
0.007	0.9990329337921036	0.9990326808477555
0.0075	0.9988898737946363	0.9988895627751507
0.008	0.9987369550952192	0.9987365777443948
0.0085	0.9985741791945689	0.9985737267116
0.009	0.9984015476901443	0.9984010107304462
0.0095	0.9982190622761324	0.9982184309521831
0.01	0.9980267247434315	0.9980259886256321
0.0105	0.9978245369796349	0.9978236850971864
0.011	0.9976125009690135	0.9976115218108106
0.0115	0.9973906187924968	0.9973895003080392
0.012	0.9971588926276531	0.9971576222279741
0.0125	0.9969173247486696	0.9969158893072816
0.013	0.9966659175263308	0.9966643033801875
0.0135	0.9964046734279951	0.9964028663784713
0.014	0.9961335950175739	0.9961315803314618
0.0145	0.9958526849555042	0.9958504473660269
0.015	0.9955619459987268	0.9955594697065691
0.0155	0.9952613810006576	0.9952586496750128
0.016	0.9949509929111616	0.9949479896907957
0.0165	0.9946307847765238	0.9946274922708566
0.017	0.9943007597394253	0.9942971600296281
0.0175	0.9939609210389047	0.9939569956790145
0.018	0.9936112720103332	0.9936070020283844
0.0185	0.9932518160853805	0.9932471819845522
0.019	0.9928825567919972	0.9928775385517778
0.0195	0.9925034977543482	0.9924980748317168
0.02	0.9921146426927958	0.9921087940234193
0.0205	0.9917159954238965	0.9917096994233441
0.021	0.9913075598603123	0.9913007944252858
0.0215	0.9908893400107688	0.9908820825203503
0.022	0.9904613399800993	0.9904535672970137
0.0225	0.9900235639691278	0.9900152524410237
0.023	0.9895760162746473	0.9895671417353922
0.0235	0.9891187012893573	0.9891092390603508
0.024	0.9886516235018521	0.9886415483933538
0.0245	0.9881747874966561	0.9881640738091313
0.025	0.9876881979540051	0.9876768194794855
0.0255	0.9871918596499233	0.987179789673384
0.026	0.9866857774561479	0.986672988756901
0.0265	0.986169956340083	0.9861564211931865
0.027	0.9856444013647516	0.9856300915424351
0.0275	0.985109117688748	0.9850940044618537
0.028	0.9845641105661879	0.9845481647056279
0.0285	0.9840093853466582	0.9839925771248876
0.029	0.9834449474751664	0.983427246667672
0.0295	0.9828708024920878	0.9828521783788928
0.03	0.982286956033113	0.9822673774002973
0.0305	0.9816934138291938	0.9816728489704305
0.031	0.9810901817064885	0.9810685984245949
0.0315	0.9804772655863059	0.9804546311948116
0.032	0.9798546714850488	0.9798309528097783
0.0325	0.9792224055141564	0.9791975688948273
0.033	0.9785804738800458	0.9785544851718833
0.0335	0.9779288828840524	0.9779017074594178
0.034	0.9772676389223698	0.9772392416724062
0.0345	0.9765967484859883	0.9765670938222797
0.035	0.9759162181606329	0.97588527001688
0.0355	0.9752260546267	0.9751937764604107
0.036	0.9745262646591936	0.9744926194533889
0.0365	0.9738168551276601	0.973781805392595
0.037	0.9730978329961227	0.9730613407710217
0.0375	0.9723692053230147	0.9723312321778234
0.038	0.9716309792611113	0.9715914862982622
0.0385	0.9708831620574616	0.9708421099136554
0.039	0.9701257610533187	0.97008310990132
0.0395	0.9693587836840698	0.9693144932345176
0.04	0.968582237479164	0.9685362669823977
0.0405	0.967796130062041	0.9677484383099406
0.041	0.9670004691500574	0.9669510144778983
0.0415	0.9661952625544127	0.9661440028427358
0.042	0.9653805181800744	0.9653274108565701
0.0425	0.9645562440257023	0.9645012460671093
0.043	0.9637224481835714	0.9636655161175903
0.0435	0.9628791388394944	0.9628202287467152
0.044	0.9620263242727431	0.9619653917885876
0.0445	0.9611640128559691	0.9611010131726472
0.045	0.9602922130551226	0.9602271009236035
0.0455	0.9594109334293722	0.9593436631613693
0.046	0.9585201826310219	0.958450708100992
0.0465	0.9576199694054283	0.9575482440525848
0.047	0.9567103025909167	0.9566362794212575
0.0475	0.9557911911186958	0.9557148227070447
0.048	0.9548626440127723	0.9547838825048343
0.0485	0.9539246703898635	0.9538434675042943
0.049	0.9529772794593111	0.9528935864898005
0.0495	0.9520204805229909	0.9519342483403597
0.05	0.9510542829752244	0.9509654620295352
0.0505	0.9500786963026893	0.9499872366253715
0.051	0.949093730084326	0.9489995812903134
0.0515	0.9480993939912475	0.9480025052811305
0.052	0.9470956977866467	0.9469960179488374
0.0525	0.9460826513257	0.9459801287386109
0.053	0.9450602645554748	0.9449548471897115
0.0535	0.944028547514834	0.9439201829354004
0.054	0.9429875103343375	0.9428761457028545
0.0545	0.9419371632361465	0.9418227453130846
0.055	0.9408775165339245	0.9407599916808491
0.0555	0.9398085806327384	0.9396878948145679
0.056	0.9387303660289571	0.9386064648162347
0.0565	0.9376428833101527	0.937515711881331
0.057	0.9365461431549981	0.9364156462987369
0.0575	0.9354401563331615	0.9353062784506374
0.058	0.9343249337052066	0.9341876188124374
0.0585	0.9332004862224866	0.9330596779526663
0.059	0.9320668249270377	0.9319224665328861
0.0595	0.9309239609514743	0.9307759953075982
0.06	0.9297719055188797	0.9296202751241467
0.0605	0.9286106699427017	0.9284553169226274
0.061	0.9274402656266417	0.9272811317357881
0.0615	0.9262607040645434	0.9260977306889311
0.062	0.9250719968402841	0.9249051249998157
0.0625	0.923874155627663	0.9237033259785594
0.063	0.9226671921902873	0.9224923450275367
0.0635	0.9214511183814617	0.9212721936412793
0.064	0.9202259461440715	0.920042883406373
0.0645	0.9189916875104687	0.9188044260013545
0.065	0.9177483546023585	0.9175568331966109
0.0655	0.9164959596306742	0.9163001168542662
0.066	0.9152345148954715	0.915034288928087
0.0665	0.9139640327858044	0.9137593614633709
0.067	0.9126845257795947	0.9124753465968275
0.0675	0.9113960064435401	0.9111822565564979
0.068	0.9100984874329624	0.9098801036616148
0.0685	0.9087919814916984	0.9085689003225049
0.069	0.9074765014519885	0.9072486590404893
0.0695	0.9061520602343295	0.9059193924077471
0.07	0.9048186708473731	0.9045811131072257
0.0705	0.903476346387775	0.9032338339125008
0.071	0.9021251000401087	0.9018775676877021
0.0715	0.9007649450766845	0.9005123273873431
0.072	0.8993958948574714	0.8991381260562535
0.0725	0.8980179628299353	0.89775497682943
0.073	0.8966311625289325	0.8963628929319386
0.0735	0.8952355075765541	0.8949618876787722
0.074	0.8938310116820156	0.8935519744747492
0.0745	0.8924176886415293	0.8921331668143976
0.075	0.8909955523381418	0.8907054782818034
0.0755	0.8895646167416241	0.8892689225505102
0.076	0.8881248959083363	0.8878235133833958
0.0765	0.8866764039810848	0.8863692646325394
0.077	0.8852191551889609	0.8849061902390699
0.0775	0.8837531638472965	0.8834343042331335
0.078	0.8822784443573737	0.881953620733612
0.0785	0.8807950112064566	0.8804641539481665
0.079	0.8793028789675005	0.8789659181729547
0.0795	0.8778020622991111	0.8774589277926022
0.08	0.8762925759453668	0.8759431972800337
0.0805	0.8747744347356706	0.8744187411963351
0.081	0.8732476535846193	0.8728855741906328
0.0815	0.8717122474918685	0.8713437109999682
0.082	0.8701682315419571	0.8697931664491324
0.0825	0.8686156209041955	0.8682339554505634
0.083	0.8670544308324842	0.866666093004175
0.0835	0.8654846766651996	0.8650895941972518
0.084	0.8639063738250267	0.8635044742042917
0.0845	0.8623195378188454	0.8619107482869011
0.085	0.8607241842375134	0.8603084317935873
0.0855	0.859120328755768	0.8586975401596699
0.086	0.8575079871320517	0.8570780889071153
0.0865	0.8558871752084022	0.855450093644436
0.087	0.854257908910208	0.853813570066455
0.0875	0.8526202042461839	0.8521685339542905
0.088	0.8509740773080817	0.8505150011750755
0.0885	0.8493195442706389	0.8488529876819151
0.089	0.8476566213913477	0.8471825095136647
0.0895	0.845985325010378	0.8455035827948612
0.09	0.8443056715503593	0.8438162237355139
0.0905	0.8426176775161845	0.8421204486309174
0.091	0.8409213594949628	0.840416273861611
0.0915	0.8392167341558434	0.8387037158932134
0.092	0.8375038182496882	0.8369827912761016
0.0925	0.8357826286091041	0.8352535166454527
0.093	0.8340531821482081	0.8335159087210171
0.0935	0.832315495862443	0.8317699843069417
0.094	0.8305695868284941	0.8300157602916944
0.0945	0.8288154722039722	0.8282532536477578
0.095	0.8270531692273693	0.8264824814315875
0.0955	0.8252826952179043	0.8247034607834718
0.096	0.8235040675753709	0.8229162089273826
0.0965	0.8217173037797363	0.8211207431705843
0.097	0.8199224213913044	0.8193170809038033
0.0975	0.8181194380502729	0.8175052396007928
0.098	0.8163083714767926	0.8156852368184017
