0.0	1.0	1.0	1.0
0.0005	0.9999950652018582	0.9999940288952797	1.0
0.001	0.9999802608561371	0.999976115652427	1.0
0.0015	0.9999555871089498	0.9999462604853655	1.0
0.002	0.9999210442038161	0.999904463750632	1.0
0.0025	0.9998766324816606	0.9998507259473718	1.0
0.003	0.999822352380809	0.999785047717333	1.0
0.0035	0.999758204436984	0.9997074298448588	1.0
0.004	0.9996841892832999	0.999617873256878	1.0
0.0045	0.9996003076502565	0.9995163790228943	1.0
0.005	0.9995065603657316	0.9994029483549729	1.0
0.0055	0.9994029483549729	0.9992775826077267	1.0
0.006	0.9992894726405892	0.9991402832782997	1.0
0.0065	0.9991661343425401	0.9989910520063493	1.0
0.007	0.9990329346781247	0.9988298905740265	1.0
0.0075	0.99888987496197	0.998656800905955	1.0
0.008	0.9987369566060175	0.9984717850692078	1.0
0.0085	0.9985741811195098	0.9982748452732826	1.0
0.009	0.998401550108975	0.9980659838700761	1.0
0.0095	0.9982190652782118	0.9978452033538545	1.0
0.01	0.9980267284282716	0.9976125063612252	1.0
0.0105	0.9978245414574415	0.9973678956711044	1.0
0.011	0.9976125063612252	0.9971113742046841	1.0
0.0115	0.9973906252323237	0.9968429450253975	1.0
0.012	0.9971589002606139	0.996562611338882	1.0
0.0125	0.996917333733128	0.9962703764929413	1.0
0.013	0.9966659280340299	0.995966243977505	1.0
0.0135	0.9964046856445924	0.9956502174245873	1.0
0.014	0.9961336091431725	0.9953223006082436	1.0
0.0145	0.9958527012051857	0.994982497444525	1.0
0.015	0.99556196460308	0.9946308119914323	1.0
0.0155	0.9952614022063083	0.9942672484488667	1.0
0.016	0.9949510169813002	0.9938918111585803	1.0
0.0165	0.9946308119914323	0.9935045046041237	1.0
0.017	0.9943007903969989	0.9931053334107928	1.0
0.0175	0.9939609554551797	0.9926943023455738	1.0
0.018	0.9936113105200084	0.9922714163170857	1.0
0.0185	0.9932518590423394	0.9918366803755221	1.0
0.019	0.9928826045698137	0.9913900997125905	1.0
0.0195	0.9925035507468237	0.9909316796614508	1.0
0.02	0.9921147013144779	0.9904614256966512	1.0
0.0205	0.9917160601105629	0.9899793434340631	1.0
0.021	0.9913076310695066	0.989485438630814	1.0
0.0215	0.9908894182223387	0.9889797171852182	1.0
0.022	0.9904614256966512	0.9884621851367074	1.0
0.0225	0.9900236577165575	0.9879328486657574	1.0
0.023	0.9895761186026509	0.9873917140938154	1.0
0.0235	0.9891188127719618	0.9868387878832239	1.0
0.024	0.9886517447379141	0.9862740766371434	1.0
0.0245	0.9881749191102805	0.9856975870994737	1.0
0.025	0.9876883405951378	0.9851093261547739	1.0
0.0255	0.9871920139948192	0.9845093008281792	1.0
0.026	0.986685944207868	0.9838975182853179	1.0
0.0265	0.9861701362289889	0.983273985832225	1.0
0.027	0.985644595148998	0.9826387109152559	1.0
0.0275	0.985109326154774	0.9819917011209965	1.0
0.028	0.9845643345292053	0.9813329641761736	1.0
0.0285	0.9840096256511397	0.9806625079475613	1.0
0.029	0.9834452049953297	0.9799803404418886	1.0
0.0295	0.9828710781323792	0.9792864698057427	1.0
0.03	0.9822872507286887	0.9785809043254721	1.0
0.0305	0.9816937285463989	0.9778636524270874	1.0
0.031	0.9810905174433341	0.9771347226761611	1.0
0.0315	0.9804776233729444	0.9763941237777248	1.0
0.032	0.9798550523842469	0.975641864576166	1.0
0.0325	0.9792228106217657	0.9748779540551212	1.0
0.033	0.9785809043254721	0.9741024013373701	1.0
0.0335	0.9779293398307218	0.9733152156847257	1.0
0.034	0.9772681235681935	0.9725164064979238	1.0
0.0345	0.9765972620638246	0.9717059833165111	1.0
0.035	0.9759167619387474	0.970883955818731	1.0
0.0355	0.9752266299092234	0.9700503338214079	1.0
0.036	0.9745268727865771	0.9692051272798304	1.0
0.0365	0.9738174974771289	0.9683483462876321	1.0
0.037	0.9730985109821265	0.967480001076671	1.0
0.0375	0.9723699203976766	0.9666001020169073	1.0
0.038	0.971631732914674	0.96570865961628	1.0
0.0385	0.970883955818731	0.9648056845205811	1.0
0.039	0.9701265964901058	0.9638911875133281	1.0
0.0395	0.9693596624036293	0.9629651795156359	1.0
0.04	0.9685831611286311	0.9620276715860858	1.0
0.0405	0.9677971003288655	0.9610786749205942	1.0
0.041	0.967001487762435	0.9601182008522776	1.0
0.0415	0.9661963312817147	0.9591462608513187	1.0
0.042	0.9653816388332739	0.9581628665248286	1.0
0.0425	0.9645574184577981	0.9571680296167082	1.0
0.043	0.9637236782900097	0.9561617620075084	1.0
0.0435	0.9628804265585876	0.9551440757142875	1.0
0.044	0.9620276715860859	0.9541149828904685	1.0
0.0445	0.9611654217888519	0.9530744958256934	1.0
0.045	0.9602936856769431	0.9520226269456766	1.0
0.0455	0.9594124718540429	0.9509593888120568	1.0
0.046	0.9585217890173758	0.949884794122246	1.0
0.0465	0.9576216459576222	0.9487988557092796	1.0
0.047	0.9567120515588304	0.9477015865416611	1.0
0.0475	0.9557930147983301	0.9465929997232092	1.0
0.048	0.954864544746643	0.9454731084928995	1.0
0.0485	0.9539266505673936	0.9443419262247076	1.0
0.049	0.9529793415172189	0.9431994664274492	1.0
0.0495	0.9520226269456766	0.9420457427446186	1.0
0.05	0.9510565162951535	0.9408807689542255	1.0
0.0505	0.9500810191007717	0.9397045589686308	1.0
0.051	0.9490961449902946	0.9385171268343807	1.0
0.0515	0.948101903684032	0.9373184867320383	1.0
0.052	0.9470983049947443	0.9361086529760149	1.0
0.0525	0.9460853588275453	0.9348876400143983	1.0
0.053	0.9450630751798048	0.9336554624287814	1.0
0.0535	0.9440314641410498	0.9324121349340867	1.0
