0.0	0.5403023058681398	1.0	0.25
0.006	0.5322105296431113	0.9980267284282727	0.24925112387584347
0.012	0.5238869835215894	0.9921147013144779	0.24850449101348385
0.018	0.5153150147333366	0.9822872507286887	0.24776009469322094
0.024	0.5064785487295284	0.968583161128631	0.24701792821548266
0.03	0.4973621525349222	0.9510565162951589	0.24627798490076588
0.036	0.4879510940941989	0.929776485888264	0.2455402580895756
0.042	0.47823139771505785	0.9048270524660634	0.24480474114236614
0.048	0.4681898957303683	0.8763066800438751	0.24407142743947757
0.054	0.4578142765122401	0.8443279255021956	0.24334031038108808
0.06	0.4470931289590435	0.8090169943749475	0.24261138338712707
0.066	0.43601598369171474	0.7705132427757891	0.24188463989725803
0.072	0.4245733509021468	0.7289686274214116	0.2411600733707808
0.078	0.4127567546948155	0.6845471059286887	0.2404376772865917
0.084	0.40055876494256526	0.6374239897486899	0.23971744514312116
0.09	0.38797302598509686	0.5877852522924732	0.23899937045827502
0.096	0.37499428221828146	0.535826794978997	0.2382834467693762
0.102	0.3616184006548675	0.48175367410171943	0.23756966763310683
0.108	0.3478423904901229	0.42577929156507527	0.23685802662544964
0.114	0.33366441966686194	0.36812455268468136	0.2361485173416309
0.12	0.3190838284029682	0.309016994374954	0.2354411333960623
0.126	0.3041011396208124	0.24868988716486937	0.2347358684222835
0.132	0.28871806620129375	0.1873813145857494	0.23403271607290502
0.138	0.2729375149751736	0.1253332335643122	0.2333316700195506
0.144	0.2567635873602217	0.06279051952931929	0.2326327239528015
0.15	0.24020157655366023	3.5144279918112314e-14	0.2319358715821386
0.156	0.22325796119497865	-0.06279051952936082	0.23124110663588426
0.162	0.20594039542352532	-0.12533323356432882	0.2305484228611517
0.168	0.1882576952668096	-0.1873813145855979	0.22985781402378255
0.174	0.170219821310566	-0.24868988716450235	0.22916927390829211
0.18	0.151837857616962	-0.30901699437491187	0.2284827963178072
0.186	0.133123986874924	-0.3681245526842339	0.22779837507404022
0.192	0.1140914617811243	-0.4257792915646018	0.227116004017182
0.198	0.09475457267258688	-0.4817536741013726	0.22643567700589104
0.204	0.07512861144242922	-0.5358267949788866	0.22575738791722005
0.21	0.05522983179083158	-0.587785252292407	0.22508113064656676
0.216	0.035075405877000365	-0.6374239897475954	0.22440689910762363
0.222	0.014683377449805697	-0.6845471059284686	0.22373468723226037
0.228	-0.005927388441095579	-0.7289686274202434	0.2230644889706206
0.234	-0.02673725906284488	-0.7705132427757891	0.22239629829085286
0.24	-0.047725890615308526	-0.8090169943749473	0.22173010917928943
0.246	-0.06887228706768088	-0.8443279255020151	0.22106591564020525
0.252	-0.09015486299992514	-0.8763066800438635	0.22040371169585404
