0.0	1.0	1.0	1.0	1.0	0.0
0.001	0.9999802608555833	0.999980259587176	0.9995001280385718	1.0000714285714285	3.105698238111187e-6
0.002	0.9999210441936531	0.9999210334881641	0.9990005075860917	1.0001428571428572	6.522961501045279e-6
0.003	0.9998223523284502	0.9998223155815579	0.9985011386798968	1.0002142857142857	1.0281481605790948e-5
0.004	0.9996841891196873	0.9996841013059631	0.9980020213728048	1.0002857142857142	1.4413616765064272e-5
0.005	0.9995065599755543	0.9995063876609588	0.9975031557344954	1.000357142857143	1.895461468285706e-5
0.006	0.9992894718556423	0.9992891732079948	0.9970045418530052	1.0004285714285714	2.3942852746444244e-5
0.007	0.9990329332737868	0.9990324580712296	0.996506179836347	1.0005	2.9420096480896975e-5
0.008	0.998736954300825	0.9987362439383056	0.9960080698142622	1.0005714285714287	3.543177749900972e-5
0.009	0.9984015465672695	0.9984005340610624	0.9955102119401161	1.0006428571428572	4.202729224916688e-5
0.01	0.9980267232658941	0.9980253332561896	0.9950126063929472	1.0007142857142857	4.926032293606681e-5
0.011	0.9976124991542313	0.9976106479058163	0.9945152533796825	1.0007857142857144	5.7189182064402126e-5
0.012	0.9971588905569796	0.9971564859580397	0.9940181531375292	1.000857142857143	6.587718213356128e-5
0.013	0.9966659153683189	0.9966628569273918	0.9935213059365559	1.0009285714285714	7.539303209215986e-5
0.014	0.9961335930541341	0.9961297718952427	0.993024712082481	1.001	8.581126224470646e-5
0.015	0.995561944654142	0.9955572435101435	0.9925283719196751	1.0010714285714286	9.721267938891548e-5
0.016	0.9949509927839245	0.9949452859881066	0.9920322858344021	1.0011428571428571	0.00010968485405105076
0.017	0.9943007616368627	0.9942939151128223	0.991536454258305	1.0012142857142856	0.00012332264177814398
0.018	0.9936112769859727	0.9936031482358155	0.9910408776721654	1.0012857142857143	0.0001382287405398975
0.019	0.9928825661856415	0.9928730042765382	0.9905455566099459	1.0013571428571428	0.00015451428638944213
0.02	0.9921146581732607	0.9921035037224005	0.9900504916631377	1.0014285714285713	0.0001722994896307505
0.021	0.9913075834707575	0.9912946686287387	0.9895556834854377	1.0015	0.0001917143138412604
0.022	0.9904613741860214	0.9904465226187216	0.9890611327977696	1.0015714285714286	0.0002128992002009585
0.023	0.9895760640142253	0.9895590908831929	0.9885668403936821	1.001642857142857	0.00023600583968362492
0.024	0.988651688239039	0.9886324001804532	0.9880728071451369	1.0017142857142858	0.0002611979957719117
0.025	0.987688283733736	0.987666478835977	0.9875790340087223	1.0017857142857143	0.0002886523804651753
0.026	0.9866858889621883	0.9866613567420687	0.9870855220323144	1.0018571428571428	0.0003185595864572203
0.027	0.9856445439797533	0.9856170653574553	0.986592272362215	1.0019285714285715	0.0003511250784700267
0.028	0.9845642904340461	0.9845336377068162	0.9860992862507982	1.002	0.0003865702468387816
0.029	0.9834451715655997	0.9834111083802509	0.9856065650646944	1.0020714285714285	0.0004251335265527319
0.03	0.9822872322084105	0.9822495135326833	0.9851141102935483	1.0021428571428572	0.00046707158506511626
0.031	0.9810905187903677	0.9810488908832032	0.9846219235593834	1.0022142857142857	0.0005126605822932497
0.032	0.9798550793335657	0.9798092797143455	0.9841300066266094	1.0022857142857142	0.0005621975063362459
0.033	0.9785809634544981	0.9785307208713062	0.983638361412715	1.002357142857143	0.0006160015885423453
0.034	0.9772682223641318	0.9772132567610953	0.9831469899996799	1.0024285714285714	0.0006744158016597645
