0.0	1.0	1.0	1.25	1.5
0.01	0.9975596821163589	0.99556196460308	1.2437578125	1.5
0.02	0.9902329305154948	0.9822872507286887	1.237546796923828	1.5
0.03	0.9780286735410403	0.9602936856769431	1.2313667976066898	1.5
0.04	0.9609795867833845	0.9297764858882515	1.2252176596611413	1.5
0.05	0.9391423060159325	0.8910065241883678	1.2190992289732088	1.5
0.06	0.9125975212972368	0.844327925502015	1.2130113521985237	1.5
0.07	0.8814499482436479	0.7901550123756903	1.206953876758482	1.5
0.08	0.8458281733235092	0.7289686274214117	1.2009266508364194	1.5
0.09	0.8058843709138908	0.661311865323652	1.194929523373805	1.5
0.1	0.7617938907842449	0.5877852522924735	1.1889623440664572	1.5
0.11	0.7137547156173131	0.5090414157503718	1.1830249633607752	1.5
0.12	0.6619867891345576	0.42577929156507344	1.1771172324499926	1.5
0.13	0.606731216349163	0.3387379202452921	1.1712390032704452	1.5
0.14	0.5482493384114198	0.2486898871648556	1.1653901284978636	1.5
0.15	0.48682168542563625	0.156434465040232	1.159570461543677	1.5
0.16	0.4227468114906452	0.06279051952931464	1.1537798565513433	1.5
0.17	0.3563400170329253	-0.031410759078126946	1.14801816839269	1.5
0.18	0.28793196424740675	-0.1253332335643026	1.1422852526642788	1.5
0.19	0.21786719212095904	-0.21814324139654084	1.1365809656837866	1.5
0.2	0.14650253807209798	-0.30901699437494545	1.1309051644864032	1.5
0.21	0.0742054736827332	-0.3971478906347784	1.1252577068212493	1.5
0.22	0.001352362309883838	-0.4817536741017131	1.1196384511478108	1.5
0.23	-0.07167335346489413	-0.5620833778521293	1.1140472566323913	1.5
0.24	-0.14448302657234616	-0.6374239897486883	1.1084839831445834	1.5
0.25	-0.21668473454048126	-0.7071067811865466	1.1029484912537555	1.5
0.26	-0.2878852553818926	-0.7705132427757886	1.0974406422255572	1.5
0.27	-0.3576920831739636	-0.8270805742745617	1.091960298018443	1.5
0.28	-0.42571547678054095	-0.8763066800438635	1.0865073212802137	1.5
0.29	-0.49157053580692517	-0.9177546256839809	1.0810815753445704	1.5
0.3	-0.5548792985546331	-0.9510565162951536	1.0756829242276935	1.5
0.31	-0.6152728573752114	-0.9759167619387475	1.0703112326248316	1.5
0.32	-0.6723934873204838	-0.992114701314478	1.0649663659069115	1.5
0.33	-0.7258967842387734	-0.9995065603657316	1.0596481901171637	1.5
0.34	-0.7754538083488244	-0.9980267284282714	1.054356571967766	1.5
0.35	-0.8207532287075978	-0.9876883405951374	1.0490913788365022	1.5
0.36	-0.8615034627577259	-0.9685831611286307	1.0438524787634373	1.5
0.37	-0.8974348032071698	-0.9408807689542248	1.0386397404476124	1.5
0.38	-0.9283015218203773	-0.9048270524660186	1.0334530332437522	1.5
0.39	-0.9538839363220452	-0.8607420270039421	1.0282922271589912	1.5
0.4	-0.9739904226567321	-0.8090169943749455	1.023157192849616	1.5
0.41	-0.9884593505338508	-0.7501110696304577	1.0180478016178234	1.5
0.42	-0.9971609158355691	-0.6845471059286863	1.0129639254084946	1.5
0.43	-0.9999988394645049	-0.6129070536529744	1.0079054368059859	1.5
0.44	-0.9969118989825697	-0.5358267949789948	1.0028722090309359	1.5
0.45	-0.9878752573491928	-0.45399049973954536	0.9978641159370877	1.5
0.46	-0.97290155254223	-0.368124552684677	0.9928810320081269	1.5
0.47	-0.9520417130526264	-0.2789911060392296	0.9879228323545363	1.5
0.48	-0.9253854672434721	-0.1873813145857255	0.9829893927104658	1.5
0.49	-0.8930615192477577	-0.09410831331851574	0.9780805894306179	1.5
0.5	-0.8552373701862706	-1.9600538592723536e-15	0.9731962994871489	1.5
0.51	-0.8121187706401715	0.09410831331851183	0.968336400466585	1.5
0.52	-0.7639487980678213	0.18738131458572166	0.963500770566755	1.5
0.53	-0.7110065607569644	0.27899110603922583	0.9586892885937371	1.5
